id,dateid,timeid,trading_symbol,comp_sentiment
1752,33,301,BTC,-0.9997
1753,33,361,BTC,-0.6705
1754,33,421,BTC,0.9477
1755,33,541,BTC,-0.3371
1756,35,721,BTC,0.5046
1757,35,781,BTC,-0.001
1758,35,841,BTC,0.9682
1759,35,901,BTC,0.4199
1760,35,961,BTC,0.9985
1761,35,1021,BTC,0.9985
1762,35,1081,BTC,0.2312
1763,35,1201,BTC,0.9628
1764,35,1261,BTC,0.997
1765,35,1321,BTC,0.0082
1766,35,1381,BTC,0.5994
1767,36,1,BTC,0.9325
1768,36,601,BTC,0.9682
1769,36,721,BTC,-0.0011
1770,36,781,BTC,0.743
1771,36,841,BTC,0.9781
1772,36,1201,BTC,0.8934
1773,36,1261,BTC,0.9682
1774,36,1321,BTC,0.7964
1775,36,1381,BTC,0.2047
1776,36,241,BTC,0.9001
1777,36,301,BTC,-0.765
1778,36,481,BTC,0.071
1779,36,541,BTC,-0.0339
1780,37,1,BTC,0.9325
1781,37,601,BTC,0.9985
1782,37,721,BTC,0.3876
1783,37,781,BTC,0.0086
1784,37,841,BTC,0.0377
1785,37,901,BTC,0.0448
1786,37,961,BTC,0.9957
1787,37,1021,BTC,0.4098
1788,37,1081,BTC,0.3873
1789,37,1141,BTC,0.9682
1790,37,1201,BTC,0.6369
1791,37,1261,BTC,0.9758
1792,37,1321,BTC,0.9758
1793,37,1381,BTC,0.7096
1794,37,121,BTC,0.997
1795,37,181,BTC,-0.8308
1796,37,241,BTC,0.9853
1797,37,361,BTC,0.6166
1798,37,541,BTC,0.9549
1799,38,601,BTC,0.9918
1800,38,661,BTC,0.9682
1801,38,721,BTC,0.7906
1802,38,841,BTC,0.4
1803,38,901,BTC,0.4178
1804,38,961,BTC,0.3873
1805,38,121,BTC,0.5719
1806,38,301,BTC,-0.0027
1807,38,481,BTC,-0.5423
1808,38,541,BTC,0.3669
1809,39,661,BTC,-0.2719
1810,39,721,BTC,0.9819
1811,39,781,BTC,0.9985
1812,39,841,BTC,0.4412
1813,39,901,BTC,0.999
1814,39,961,BTC,0.9985
1815,39,1021,BTC,0.999
1816,39,1081,BTC,0.3082
1817,39,1141,BTC,0.9682
1818,39,1201,BTC,0.9984
1819,39,1261,BTC,0.6486
1820,39,301,BTC,0.2273
1821,39,361,BTC,0.9719
1822,39,421,BTC,0.9823
1823,39,541,BTC,0.7506
1824,40,1,BTC,0.9826
1825,40,661,BTC,0.9984
1826,40,721,BTC,0.9818
1827,40,781,BTC,0.9818
1828,40,841,BTC,0.9818
1829,40,901,BTC,0.9995
1830,40,961,BTC,0.3087
1831,40,1021,BTC,0.1306
1832,40,1081,BTC,0.1153
1833,40,1141,BTC,0.1296
1834,40,1201,BTC,0.0303
1835,40,1261,BTC,0.0303
1836,40,1321,BTC,0.0303
1837,40,1381,BTC,0.2889
1838,40,361,BTC,0.9792
1839,40,541,BTC,0.9732
1840,41,1,BTC,0.4879
1841,41,601,BTC,0.743
1842,41,61,BTC,0.0164
1843,41,121,BTC,-0.0059
1844,41,181,BTC,-0.0059
1845,41,241,BTC,0.0136
1846,41,301,BTC,0.0303
1847,41,361,BTC,0.0303
1848,41,421,BTC,0.9985
1849,41,481,BTC,0.9818
1850,41,541,BTC,0.8934
1851,42,1,BTC,0.5267
1852,42,661,BTC,0.8885
1853,42,781,BTC,0.9682
1854,42,841,BTC,0.999
1855,42,901,BTC,-0.1282
1856,42,961,BTC,0.997
1857,42,1021,BTC,0.997
1858,42,1081,BTC,0.3178
1859,42,1141,BTC,0.3504
1860,42,61,BTC,0.9682
1861,42,1201,BTC,0.999
1862,42,1261,BTC,-0.0252
1863,42,181,BTC,-0.9955
1864,42,241,BTC,-0.6486
1865,42,301,BTC,-0.997
1866,25,601,BTC,0.9766
1867,25,721,BTC,0.9818
1868,25,781,BTC,0.7717
1869,25,841,BTC,-0.8126
1870,25,901,BTC,0.9682
1871,25,961,BTC,0.9818
1872,25,1021,BTC,0.6808
1873,25,1141,BTC,0.8862
1874,25,1201,BTC,0.9705
1875,25,1261,BTC,-0.5859
1876,25,1321,BTC,0.9986
1877,25,121,BTC,-0.5994
1878,25,361,BTC,0.984
1879,25,481,BTC,0.984
1880,26,1141,BTC,-0.1484
1881,26,1201,BTC,-0.9993
1882,26,1261,BTC,-0.7269
1883,26,1321,BTC,-0.0643
1884,26,1381,BTC,0.9468
1885,26,121,BTC,-0.997
1886,26,361,BTC,0.984
1887,26,421,BTC,-0.9944
1888,27,601,BTC,-0.6597
1889,27,661,BTC,-0.9978
1890,27,721,BTC,-0.016
1891,27,781,BTC,-0.5574
1892,27,841,BTC,-0.3362
1893,27,901,BTC,0.0737
1894,27,961,BTC,-0.0175
1895,27,1021,BTC,-0.0144
1896,27,1081,BTC,0.9834
1897,27,1141,BTC,0.9771
1898,27,1201,BTC,0.4062
1899,27,1261,BTC,-0.7506
1900,27,1381,BTC,0.4108
1901,27,241,BTC,-0.015
1902,27,301,BTC,-0.5574
1903,27,481,BTC,-0.5267
1904,27,541,BTC,-0.5859
1905,28,601,BTC,0.0534
1906,28,661,BTC,0.9726
1907,28,721,BTC,0.6434
1908,28,781,BTC,0.2559
1909,28,841,BTC,0.4191
1910,28,901,BTC,0.3034
1911,28,961,BTC,0.3082
1912,28,1021,BTC,0.9842
1913,28,1081,BTC,-0.0439
1914,28,1141,BTC,0
1915,28,1201,BTC,0.3074
1916,28,1261,BTC,0.4561
1917,28,1321,BTC,0.3177
1918,28,1381,BTC,0.4547
1919,28,241,BTC,0.4397
1920,28,301,BTC,0.8934
1921,28,361,BTC,-0.5574
1922,28,421,BTC,0.7906
1923,28,481,BTC,0.5267
1924,29,1,BTC,0.3721
1925,29,601,BTC,-0.0008
1926,29,661,BTC,0.4266
1927,29,721,BTC,0.328
1928,29,781,BTC,0.4266
1929,29,841,BTC,0.328
1930,29,901,BTC,0.0015
1931,29,961,BTC,0.0015
1932,29,1021,BTC,-0.0009
1933,29,1081,BTC,-0.0008
1934,29,1141,BTC,0.0017
1935,29,61,BTC,0
1936,29,1201,BTC,0.0015
1937,29,1261,BTC,0.0078
1938,29,1321,BTC,0.9985
1939,29,1381,BTC,0.2268
1940,29,121,BTC,-0.2064
1941,29,181,BTC,0
1942,29,241,BTC,0.997
1943,29,301,BTC,0.0015
1944,29,361,BTC,0.9325
1945,29,421,BTC,0.0015
1946,29,481,BTC,-0.0008
1947,29,541,BTC,0.0015
1948,30,1,BTC,-0.1998
1949,30,601,BTC,0.3433
1950,30,661,BTC,0.3115
1951,30,721,BTC,0.0675
1952,30,781,BTC,0.6249
1953,30,961,BTC,-0.0862
1954,30,1021,BTC,0.9882
1955,30,1081,BTC,-0.7906
1956,30,1141,BTC,-0.0212
1957,30,61,BTC,0.5719
1958,30,1261,BTC,0.3499
1959,30,121,BTC,0.9682
1960,30,241,BTC,-0.0007
1961,30,301,BTC,-0.0007
1962,30,361,BTC,-0.5574
1963,30,421,BTC,-0.5574
1964,31,601,BTC,-0.9993
1965,31,661,BTC,-0.4512
1966,31,721,BTC,0.0064
1967,31,781,BTC,-0.2726
1968,31,841,BTC,0.6124
1969,31,901,BTC,0.3246
1970,31,961,BTC,0.7906
1971,31,1021,BTC,-0.2407
1972,31,1081,BTC,-0.9993
1973,31,1141,BTC,0.4331
1974,31,61,BTC,0.997
1975,31,1201,BTC,-0.9325
1976,31,181,BTC,0.7906
1977,31,301,BTC,0.997
1978,31,541,BTC,0.5574
1979,32,601,BTC,-0.9968
1980,32,661,BTC,0.3688
1981,32,721,BTC,0.9712
1982,32,781,BTC,0.0113
1983,32,841,BTC,-0.9993
1984,32,901,BTC,0.9818
1985,32,961,BTC,0.0982
1986,32,1021,BTC,0.9682
1987,32,1081,BTC,-0.0481
1988,32,1141,BTC,-0.6705
1989,32,61,BTC,0.4108
1990,32,1201,BTC,0.5994
1991,32,1261,BTC,0.5267
1992,32,1321,BTC,0.2268
1993,32,241,BTC,0.4723
1994,32,361,BTC,-0.5574
1995,32,421,BTC,0.1131
1996,32,481,BTC,0.055
1997,32,541,BTC,0.6124
1998,33,1,BTC,0.2488
1999,33,61,BTC,-0.6808
2000,33,121,BTC,-0.5859
2001,33,181,BTC,-0.6705
2002,33,301,BTC,-0.9997
2003,33,361,BTC,-0.6705
2004,33,421,BTC,0.9477
2005,33,541,BTC,-0.3371
2006,35,721,BTC,0.5046
2007,35,781,BTC,-0.001
2008,35,841,BTC,0.9682
2009,35,901,BTC,0.4199
2010,35,961,BTC,0.9985
2011,35,1021,BTC,0.9985
2012,35,1081,BTC,0.2312
2013,35,1201,BTC,0.9628
2014,35,1261,BTC,0.997
2015,35,1321,BTC,0.0082
2016,35,1381,BTC,0.5994
2017,36,1,BTC,0.9325
2018,36,601,BTC,0.9682
2019,36,721,BTC,-0.0011
2020,36,781,BTC,0.743
2021,36,841,BTC,0.9781
2022,36,1201,BTC,0.8934
2023,36,1261,BTC,0.9682
2024,36,1321,BTC,0.7964
2025,36,1381,BTC,0.2047
2026,36,241,BTC,0.9001
2027,36,301,BTC,-0.765
2028,36,481,BTC,0.071
2029,36,541,BTC,-0.0339
2030,37,1,BTC,0.9325
2031,37,601,BTC,0.9985
2032,37,721,BTC,0.3876
2033,37,781,BTC,0.0086
2034,37,841,BTC,0.0377
2035,37,901,BTC,0.0448
2036,37,961,BTC,0.9957
2037,37,1021,BTC,0.4098
2038,37,1081,BTC,0.3873
2039,37,1141,BTC,0.9682
2040,37,1201,BTC,0.6369
2041,37,1261,BTC,0.9758
2042,37,1321,BTC,0.9758
2043,37,1381,BTC,0.7096
2044,37,121,BTC,0.997
2045,37,181,BTC,-0.8308
2046,37,241,BTC,0.9853
2047,37,361,BTC,0.6166
2048,37,541,BTC,0.9549
2049,38,601,BTC,0.9918
2050,38,661,BTC,0.9682
2051,38,721,BTC,0.7906
2052,38,841,BTC,0.4
2053,38,901,BTC,0.4178
2054,38,961,BTC,0.3873
2055,38,121,BTC,0.5719
2056,38,301,BTC,-0.0027
2057,38,481,BTC,-0.5423
2058,38,541,BTC,0.3669
2059,39,661,BTC,-0.2719
2060,39,721,BTC,0.9819
2061,39,781,BTC,0.9985
2062,39,841,BTC,0.4412
2063,39,901,BTC,0.999
2064,39,961,BTC,0.9985
2065,39,1021,BTC,0.999
2066,39,1081,BTC,0.3082
2067,39,1141,BTC,0.9682
2068,39,1201,BTC,0.9984
2069,39,1261,BTC,0.6486
2070,39,301,BTC,0.2273
2071,39,361,BTC,0.9719
2072,39,421,BTC,0.9823
2073,39,541,BTC,0.7506
2074,40,1,BTC,0.9826
2075,40,661,BTC,0.9984
2076,40,721,BTC,0.9818
2077,40,781,BTC,0.9818
2078,40,841,BTC,0.9818
2079,40,901,BTC,0.9995
2080,40,961,BTC,0.3087
2081,40,1021,BTC,0.1306
2082,40,1081,BTC,0.1153
2083,40,1141,BTC,0.1296
2084,40,1201,BTC,0.0303
2085,40,1261,BTC,0.0303
2086,40,1321,BTC,0.0303
2087,40,1381,BTC,0.2889
2088,40,361,BTC,0.9792
2089,40,541,BTC,0.9732
2090,41,1,BTC,0.4879
2091,41,601,BTC,0.743
2092,41,61,BTC,0.0164
2093,41,121,BTC,-0.0059
2094,41,181,BTC,-0.0059
2095,41,241,BTC,0.0136
2096,41,301,BTC,0.0303
2097,41,361,BTC,0.0303
2098,41,421,BTC,0.9985
2099,41,481,BTC,0.9818
2100,41,541,BTC,0.8934
2101,42,1,BTC,0.5267
2102,42,661,BTC,0.8885
2103,42,781,BTC,0.9682
2104,42,841,BTC,0.999
2105,42,901,BTC,-0.1282
2106,42,961,BTC,0.997
2107,42,1021,BTC,0.997
2108,42,1081,BTC,0.3178
2109,42,1141,BTC,0.3504
2110,42,61,BTC,0.9682
2111,42,1201,BTC,0.999
2112,42,1261,BTC,-0.0252
2113,42,181,BTC,-0.9955
2114,42,241,BTC,-0.6486
2115,42,301,BTC,-0.997
2116,25,601,BTC,0.9766
2117,25,721,BTC,0.9818
2118,25,781,BTC,0.7717
2119,25,841,BTC,-0.8126
2120,25,901,BTC,0.9682
2121,25,961,BTC,0.9818
2122,25,1021,BTC,0.6808
2123,25,1141,BTC,0.8862
2124,25,1201,BTC,0.9705
2125,25,1261,BTC,-0.5859
2126,25,1321,BTC,0.9986
2127,25,121,BTC,-0.5994
2128,25,361,BTC,0.984
2129,25,481,BTC,0.984
2130,26,1141,BTC,-0.1484
2131,26,1201,BTC,-0.9993
2132,26,1261,BTC,-0.7269
2133,26,1321,BTC,-0.0643
2134,26,1381,BTC,0.9468
2135,26,121,BTC,-0.997
2136,26,361,BTC,0.984
2137,26,421,BTC,-0.9944
2138,27,601,BTC,-0.6597
2139,27,661,BTC,-0.9978
2140,27,721,BTC,-0.016
2141,27,781,BTC,-0.5574
2142,27,841,BTC,-0.3362
2143,27,901,BTC,0.0737
2144,27,961,BTC,-0.0175
2145,27,1021,BTC,-0.0144
2146,27,1081,BTC,0.9834
2147,27,1141,BTC,0.9771
2148,27,1201,BTC,0.4062
2149,27,1261,BTC,-0.7506
2150,27,1381,BTC,0.4108
2151,27,241,BTC,-0.015
2152,27,301,BTC,-0.5574
2153,27,481,BTC,-0.5267
2154,27,541,BTC,-0.5859
2155,28,601,BTC,0.0534
2156,28,661,BTC,0.9726
2157,28,721,BTC,0.6434
2158,28,781,BTC,0.2559
2159,28,841,BTC,0.4191
2160,28,901,BTC,0.3034
2161,28,961,BTC,0.3082
2162,28,1021,BTC,0.9842
2163,28,1081,BTC,-0.0439
2164,28,1141,BTC,0
2165,28,1201,BTC,0.3074
2166,28,1261,BTC,0.4561
2167,28,1321,BTC,0.3177
2168,28,1381,BTC,0.4547
2169,28,241,BTC,0.4397
2170,28,301,BTC,0.8934
2171,28,361,BTC,-0.5574
2172,28,421,BTC,0.7906
2173,28,481,BTC,0.5267
2174,29,1,BTC,0.3721
2175,29,601,BTC,-0.0008
2176,29,661,BTC,0.4266
2177,29,721,BTC,0.328
2178,29,781,BTC,0.4266
2179,29,841,BTC,0.328
2180,29,901,BTC,0.0015
2181,29,961,BTC,0.0015
2182,29,1021,BTC,-0.0009
2183,29,1081,BTC,-0.0008
2184,29,1141,BTC,0.0017
2185,29,61,BTC,0
2186,29,1201,BTC,0.0015
2187,29,1261,BTC,0.0078
2188,29,1321,BTC,0.9985
2189,29,1381,BTC,0.2268
2190,29,121,BTC,-0.2064
2191,29,181,BTC,0
2192,29,241,BTC,0.997
2193,29,301,BTC,0.0015
2194,29,361,BTC,0.9325
2195,29,421,BTC,0.0015
2196,29,481,BTC,-0.0008
2197,29,541,BTC,0.0015
2198,30,1,BTC,-0.1998
2199,30,601,BTC,0.3433
2200,30,661,BTC,0.3115
2201,30,721,BTC,0.0675
2202,30,781,BTC,0.6249
2203,30,961,BTC,-0.0862
2204,30,1021,BTC,0.9882
2205,30,1081,BTC,-0.7906
2206,30,1141,BTC,-0.0212
2207,30,61,BTC,0.5719
2208,30,1261,BTC,0.3499
2209,30,121,BTC,0.9682
2210,30,241,BTC,-0.0007
2211,30,301,BTC,-0.0007
2212,30,361,BTC,-0.5574
2213,30,421,BTC,-0.5574
2214,31,601,BTC,-0.9993
2215,31,661,BTC,-0.4512
2216,31,721,BTC,0.0064
2217,31,781,BTC,-0.2726
2218,31,841,BTC,0.6124
2219,31,901,BTC,0.3246
2220,31,961,BTC,0.7906
2221,31,1021,BTC,-0.2407
2222,31,1081,BTC,-0.9993
2223,31,1141,BTC,0.4331
2224,31,61,BTC,0.997
2225,31,1201,BTC,-0.9325
2226,31,181,BTC,0.7906
2227,31,301,BTC,0.997
2228,31,541,BTC,0.5574
2229,32,601,BTC,-0.9968
2230,32,661,BTC,0.3688
2231,32,721,BTC,0.9712
2232,32,781,BTC,0.0113
2233,32,841,BTC,-0.9993
2234,32,901,BTC,0.9818
2235,32,961,BTC,0.0982
2236,32,1021,BTC,0.9682
2237,32,1081,BTC,-0.0481
2238,32,1141,BTC,-0.6705
2239,32,61,BTC,0.4108
2240,32,1201,BTC,0.5994
2241,32,1261,BTC,0.5267
2242,32,1321,BTC,0.2268
2243,32,241,BTC,0.4723
2244,32,361,BTC,-0.5574
2245,32,421,BTC,0.1131
2246,32,481,BTC,0.055
2247,32,541,BTC,0.6124
2248,33,1,BTC,0.2488
2249,33,61,BTC,-0.6808
2250,33,121,BTC,-0.5859
2251,33,181,BTC,-0.6705
2252,33,301,BTC,-0.9997
2253,33,361,BTC,-0.6705
2254,33,421,BTC,0.9477
2255,33,541,BTC,-0.3371
2256,35,721,BTC,0.5046
2257,35,781,BTC,-0.001
2258,35,841,BTC,0.9682
2259,35,901,BTC,0.4199
2260,35,961,BTC,0.9985
2261,35,1021,BTC,0.9985
2262,35,1081,BTC,0.2312
2263,35,1201,BTC,0.9628
2264,35,1261,BTC,0.997
2265,35,1321,BTC,0.0082
2266,35,1381,BTC,0.5994
2267,36,1,BTC,0.9325
2268,36,601,BTC,0.9682
2269,36,721,BTC,-0.0011
2270,36,781,BTC,0.743
2271,36,841,BTC,0.9781
2272,36,1201,BTC,0.8934
2273,36,1261,BTC,0.9682
2274,36,1321,BTC,0.7964
2275,36,1381,BTC,0.2047
2276,36,241,BTC,0.9001
2277,36,301,BTC,-0.765
2278,36,481,BTC,0.071
2279,36,541,BTC,-0.0339
2280,37,1,BTC,0.9325
2281,37,601,BTC,0.9985
2282,37,721,BTC,0.3876
2283,37,781,BTC,0.0086
2284,37,841,BTC,0.0377
2285,37,901,BTC,0.0448
2286,37,961,BTC,0.9957
2287,37,1021,BTC,0.4098
2288,37,1081,BTC,0.3873
2289,37,1141,BTC,0.9682
2290,37,1201,BTC,0.6369
2291,37,1261,BTC,0.9758
2292,37,1321,BTC,0.9758
2293,37,1381,BTC,0.7096
2294,37,121,BTC,0.997
2295,37,181,BTC,-0.8308
2296,37,241,BTC,0.9853
2297,37,361,BTC,0.6166
2298,37,541,BTC,0.9549
2299,38,601,BTC,0.9918
2300,38,661,BTC,0.9682
2301,38,721,BTC,0.7906
2302,38,841,BTC,0.4
2303,38,901,BTC,0.4178
2304,38,961,BTC,0.3873
2305,38,121,BTC,0.5719
2306,38,301,BTC,-0.0027
2307,38,481,BTC,-0.5423
2308,38,541,BTC,0.3669
2309,39,661,BTC,-0.2719
2310,39,721,BTC,0.9819
2311,39,781,BTC,0.9985
2312,39,841,BTC,0.4412
2313,39,901,BTC,0.999
2314,39,961,BTC,0.9985
2315,39,1021,BTC,0.999
2316,39,1081,BTC,0.3082
2317,39,1141,BTC,0.9682
2318,39,1201,BTC,0.9984
2319,39,1261,BTC,0.6486
2320,39,301,BTC,0.2273
2321,39,361,BTC,0.9719
2322,39,421,BTC,0.9823
2323,39,541,BTC,0.7506
2324,40,1,BTC,0.9826
2325,40,661,BTC,0.9984
2326,40,721,BTC,0.9818
2327,40,781,BTC,0.9818
2328,40,841,BTC,0.9818
2329,40,901,BTC,0.9995
2330,40,961,BTC,0.3087
2331,40,1021,BTC,0.1306
2332,40,1081,BTC,0.1153
2333,40,1141,BTC,0.1296
2334,40,1201,BTC,0.0303
2335,40,1261,BTC,0.0303
2336,40,1321,BTC,0.0303
2337,40,1381,BTC,0.2889
2338,40,361,BTC,0.9792
2339,40,541,BTC,0.9732
2340,41,1,BTC,0.4879
2341,41,601,BTC,0.743
2342,41,61,BTC,0.0164
2343,41,121,BTC,-0.0059
2344,41,181,BTC,-0.0059
2345,41,241,BTC,0.0136
2346,41,301,BTC,0.0303
2347,41,361,BTC,0.0303
2348,41,421,BTC,0.9985
2349,41,481,BTC,0.9818
2350,41,541,BTC,0.8934
2351,42,1,BTC,0.5267
2352,42,661,BTC,0.8885
2353,42,781,BTC,0.9682
2354,42,841,BTC,0.999
2355,42,901,BTC,-0.1282
2356,42,961,BTC,0.997
2357,42,1021,BTC,0.997
2358,42,1081,BTC,0.3178
2359,42,1141,BTC,0.3504
2360,42,61,BTC,0.9682
2361,42,1201,BTC,0.999
2362,42,1261,BTC,-0.0252
2363,42,181,BTC,-0.9955
2364,42,241,BTC,-0.6486
2365,42,301,BTC,-0.997
2366,25,601,BTC,0.9766
2367,25,721,BTC,0.9818
2368,25,781,BTC,0.7717
2369,25,841,BTC,-0.8126
2370,25,901,BTC,0.9682
2371,25,961,BTC,0.9818
2372,25,1021,BTC,0.6808
2373,25,1141,BTC,0.8862
2374,25,1201,BTC,0.9705
2375,25,1261,BTC,-0.5859
2376,25,1321,BTC,0.9986
2377,25,121,BTC,-0.5994
2378,25,361,BTC,0.984
2379,25,481,BTC,0.984
2380,26,1141,BTC,-0.1484
2381,26,1201,BTC,-0.9993
2382,26,1261,BTC,-0.7269
2383,26,1321,BTC,-0.0643
2384,26,1381,BTC,0.9468
2385,26,121,BTC,-0.997
2386,26,361,BTC,0.984
2387,26,421,BTC,-0.9944
2388,27,601,BTC,-0.6597
2389,27,661,BTC,-0.9978
2390,27,721,BTC,-0.016
2391,27,781,BTC,-0.5574
2392,27,841,BTC,-0.3362
2393,27,901,BTC,0.0737
2394,27,961,BTC,-0.0175
2395,27,1021,BTC,-0.0144
2396,27,1081,BTC,0.9834
2397,27,1141,BTC,0.9771
2398,27,1201,BTC,0.4062
2399,27,1261,BTC,-0.7506
2400,27,1381,BTC,0.4108
2401,27,241,BTC,-0.015
2402,27,301,BTC,-0.5574
2403,27,481,BTC,-0.5267
2404,27,541,BTC,-0.5859
2405,28,601,BTC,0.0534
2406,28,661,BTC,0.9726
2407,28,721,BTC,0.6434
2408,28,781,BTC,0.2559
2409,28,841,BTC,0.4191
2410,28,901,BTC,0.3034
2411,28,961,BTC,0.3082
2412,28,1021,BTC,0.9842
2413,28,1081,BTC,-0.0439
2414,28,1141,BTC,0
2415,28,1201,BTC,0.3074
2416,28,1261,BTC,0.4561
2417,28,1321,BTC,0.3177
2418,28,1381,BTC,0.4547
2419,28,241,BTC,0.4397
2420,28,301,BTC,0.8934
2421,28,361,BTC,-0.5574
2422,28,421,BTC,0.7906
2423,28,481,BTC,0.5267
2424,29,1,BTC,0.3721
2425,29,601,BTC,-0.0008
2426,29,661,BTC,0.4266
2427,29,721,BTC,0.328
2428,29,781,BTC,0.4266
2429,29,841,BTC,0.328
2430,29,901,BTC,0.0015
2431,29,961,BTC,0.0015
2432,29,1021,BTC,-0.0009
2433,29,1081,BTC,-0.0008
2434,29,1141,BTC,0.0017
2435,29,61,BTC,0
2436,29,1201,BTC,0.0015
2437,29,1261,BTC,0.0078
2438,29,1321,BTC,0.9985
2439,29,1381,BTC,0.2268
2440,29,121,BTC,-0.2064
2441,29,181,BTC,0
2442,29,241,BTC,0.997
2443,29,301,BTC,0.0015
2444,29,361,BTC,0.9325
2445,29,421,BTC,0.0015
2446,29,481,BTC,-0.0008
2447,29,541,BTC,0.0015
2448,30,1,BTC,-0.1998
2449,30,601,BTC,0.3433
2450,30,661,BTC,0.3115
2451,30,721,BTC,0.0675
2452,30,781,BTC,0.6249
2453,30,961,BTC,-0.0862
2454,30,1021,BTC,0.9882
2455,30,1081,BTC,-0.7906
2456,30,1141,BTC,-0.0212
2457,30,61,BTC,0.5719
2458,30,1261,BTC,0.3499
2459,30,121,BTC,0.9682
2460,30,241,BTC,-0.0007
2461,30,301,BTC,-0.0007
2462,30,361,BTC,-0.5574
2463,30,421,BTC,-0.5574
2464,31,601,BTC,-0.9993
2465,31,661,BTC,-0.4512
2466,31,721,BTC,0.0064
2467,31,781,BTC,-0.2726
2468,31,841,BTC,0.6124
2469,31,901,BTC,0.3246
2470,31,961,BTC,0.7906
2471,31,1021,BTC,-0.2407
2472,31,1081,BTC,-0.9993
2473,31,1141,BTC,0.4331
2474,31,61,BTC,0.997
2475,31,1201,BTC,-0.9325
2476,31,181,BTC,0.7906
2477,31,301,BTC,0.997
2478,31,541,BTC,0.5574
2479,32,601,BTC,-0.9968
2480,32,661,BTC,0.3688
2481,32,721,BTC,0.9712
2482,32,781,BTC,0.0113
2483,32,841,BTC,-0.9993
2484,32,901,BTC,0.9818
2485,32,961,BTC,0.0982
2486,32,1021,BTC,0.9682
2487,32,1081,BTC,-0.0481
2488,32,1141,BTC,-0.6705
2489,32,61,BTC,0.4108
2490,32,1201,BTC,0.5994
2491,32,1261,BTC,0.5267
2492,32,1321,BTC,0.2268
2493,32,241,BTC,0.4723
2494,32,361,BTC,-0.5574
2495,32,421,BTC,0.1131
2496,32,481,BTC,0.055
2497,32,541,BTC,0.6124
2498,33,1,BTC,0.2488
2499,33,61,BTC,-0.6808
2500,33,121,BTC,-0.5859
2501,33,181,BTC,-0.6705
2502,33,301,BTC,-0.9997
2503,33,361,BTC,-0.6705
2504,33,421,BTC,0.9477
2505,33,541,BTC,-0.3371
2506,35,721,BTC,0.5046
2507,35,781,BTC,-0.001
2508,35,841,BTC,0.9682
2509,35,901,BTC,0.4199
2510,35,961,BTC,0.9985
2511,35,1021,BTC,0.9985
2512,35,1081,BTC,0.2312
2513,35,1201,BTC,0.9628
2514,35,1261,BTC,0.997
2515,35,1321,BTC,0.0082
2516,35,1381,BTC,0.5994
2517,36,1,BTC,0.9325
2518,36,601,BTC,0.9682
2519,36,721,BTC,-0.0011
2520,36,781,BTC,0.743
2521,36,841,BTC,0.9781
2522,36,1201,BTC,0.8934
2523,36,1261,BTC,0.9682
2524,36,1321,BTC,0.7964
2525,36,1381,BTC,0.2047
2526,36,241,BTC,0.9001
2527,36,301,BTC,-0.765
2528,36,481,BTC,0.071
2529,36,541,BTC,-0.0339
2530,37,1,BTC,0.9325
2531,37,601,BTC,0.9985
2532,37,721,BTC,0.3876
2533,37,781,BTC,0.0086
2534,37,841,BTC,0.0377
2535,37,901,BTC,0.0448
2536,37,961,BTC,0.9957
2537,37,1021,BTC,0.4098
2538,37,1081,BTC,0.3873
2539,37,1141,BTC,0.9682
2540,37,1201,BTC,0.6369
2541,37,1261,BTC,0.9758
2542,37,1321,BTC,0.9758
2543,37,1381,BTC,0.7096
2544,37,121,BTC,0.997
2545,37,181,BTC,-0.8308
2546,37,241,BTC,0.9853
2547,37,361,BTC,0.6166
2548,37,541,BTC,0.9549
2549,38,601,BTC,0.9918
2550,38,661,BTC,0.9682
2551,38,721,BTC,0.7906
2552,38,841,BTC,0.4
2553,38,901,BTC,0.4178
2554,38,961,BTC,0.3873
2555,38,121,BTC,0.5719
2556,38,301,BTC,-0.0027
2557,38,481,BTC,-0.5423
2558,38,541,BTC,0.3669
2559,39,661,BTC,-0.2719
2560,39,721,BTC,0.9819
2561,39,781,BTC,0.9985
2562,39,841,BTC,0.4412
2563,39,901,BTC,0.999
2564,39,961,BTC,0.9985
2565,39,1021,BTC,0.999
2566,39,1081,BTC,0.3082
2567,39,1141,BTC,0.9682
2568,39,1201,BTC,0.9984
2569,39,1261,BTC,0.6486
2570,39,301,BTC,0.2273
2571,39,361,BTC,0.9719
2572,39,421,BTC,0.9823
2573,39,541,BTC,0.7506
2574,40,1,BTC,0.9826
2575,40,661,BTC,0.9984
2576,40,721,BTC,0.9818
2577,40,781,BTC,0.9818
2578,40,841,BTC,0.9818
2579,40,901,BTC,0.9995
2580,40,961,BTC,0.3087
2581,40,1021,BTC,0.1306
2582,40,1081,BTC,0.1153
2583,40,1141,BTC,0.1296
2584,40,1201,BTC,0.0303
2585,40,1261,BTC,0.0303
2586,40,1321,BTC,0.0303
2587,40,1381,BTC,0.2889
2588,40,361,BTC,0.9792
2589,40,541,BTC,0.9732
2590,41,1,BTC,0.4879
2591,41,601,BTC,0.743
2592,41,61,BTC,0.0164
2593,41,121,BTC,-0.0059
2594,41,181,BTC,-0.0059
2595,41,241,BTC,0.0136
2596,41,301,BTC,0.0303
2597,41,361,BTC,0.0303
2598,41,421,BTC,0.9985
2599,41,481,BTC,0.9818
2600,41,541,BTC,0.8934
2601,42,1,BTC,0.5267
