,Date,Close
699,2021-02-27 18:00:00,47136.3
700,2021-02-27 19:00:00,47405.39
701,2021-02-27 20:00:00,47081.07
702,2021-02-27 21:00:00,46825.3
703,2021-02-27 22:00:00,45828.43
704,2021-02-27 23:00:00,46106.43
705,2021-02-28 00:00:00,46345.94
706,2021-02-28 01:00:00,46442.5
707,2021-02-28 02:00:00,45397.23
708,2021-02-28 03:00:00,44629.17
709,2021-02-28 04:00:00,44384.14
710,2021-02-28 05:00:00,44791.27
711,2021-02-28 06:00:00,44372.43
712,2021-02-28 07:00:00,44400.83
713,2021-02-28 08:00:00,44856.61
714,2021-02-28 09:00:00,45067.61
715,2021-02-28 10:00:00,45177.2
716,2021-02-28 11:00:00,45284.86
717,2021-02-28 12:00:00,44756.99
718,2021-02-28 13:00:00,44178.8
719,2021-02-28 14:00:00,44561.92
720,2021-02-28 15:00:00,43391.14
721,2021-02-28 16:00:00,43514.78
722,2021-02-28 17:00:00,43119.02
723,2021-02-28 18:00:00,43677.39
724,2021-02-28 19:00:00,44405.32
725,2021-02-28 20:00:00,44860.38
726,2021-02-28 21:00:00,45129.52
727,2021-02-28 22:00:00,45180.0
728,2021-02-28 23:00:00,45135.66
729,2021-03-01 00:00:00,46217.19
730,2021-03-01 01:00:00,46161.83
731,2021-03-01 02:00:00,46419.56
732,2021-03-01 03:00:00,46336.37
733,2021-03-01 04:00:00,46458.33
734,2021-03-01 05:00:00,46200.47
735,2021-03-01 06:00:00,45857.3
736,2021-03-01 07:00:00,46288.18
737,2021-03-01 08:00:00,47009.38
738,2021-03-01 09:00:00,47350.12
739,2021-03-01 10:00:00,47615.66
740,2021-03-01 11:00:00,47722.78
741,2021-03-01 12:00:00,47913.8
742,2021-03-01 13:00:00,47799.33
743,2021-03-01 14:00:00,48083.04
744,2021-03-01 15:00:00,49188.0
745,2021-03-01 16:00:00,49065.4
746,2021-03-01 17:00:00,48565.0
747,2021-03-01 18:00:00,48465.27
748,2021-03-01 19:00:00,48262.83
749,2021-03-01 20:00:00,48512.4
750,2021-03-01 21:00:00,48784.09
751,2021-03-01 22:00:00,49137.73
752,2021-03-01 23:00:00,49587.03
753,2021-03-02 00:00:00,49354.62
754,2021-03-02 01:00:00,49368.6
755,2021-03-02 02:00:00,49272.74
756,2021-03-02 03:00:00,48974.75
757,2021-03-02 04:00:00,49159.16
758,2021-03-02 05:00:00,48672.07
759,2021-03-02 06:00:00,48638.36
760,2021-03-02 07:00:00,48331.61
761,2021-03-02 08:00:00,48858.08
762,2021-03-02 09:00:00,49144.23
763,2021-03-02 10:00:00,48721.09
764,2021-03-02 11:00:00,48844.13
765,2021-03-02 12:00:00,48811.03
766,2021-03-02 13:00:00,49000.0
767,2021-03-02 14:00:00,48899.31
768,2021-03-02 15:00:00,48676.08
769,2021-03-02 16:00:00,47520.01
770,2021-03-02 17:00:00,47852.63
771,2021-03-02 18:00:00,47678.38
772,2021-03-02 19:00:00,47467.43
773,2021-03-02 20:00:00,47529.57
774,2021-03-02 21:00:00,47407.03
775,2021-03-02 22:00:00,47789.87
776,2021-03-02 23:00:00,48440.65
777,2021-03-03 00:00:00,48507.96
778,2021-03-03 01:00:00,48848.63
779,2021-03-03 02:00:00,48594.07
780,2021-03-03 03:00:00,48704.75
781,2021-03-03 04:00:00,49105.47
782,2021-03-03 05:00:00,49079.64
783,2021-03-03 06:00:00,49529.9
784,2021-03-03 07:00:00,49752.97
785,2021-03-03 08:00:00,50909.41
786,2021-03-03 09:00:00,51445.31
787,2021-03-03 10:00:00,51414.19
788,2021-03-03 11:00:00,51666.33
789,2021-03-03 12:00:00,52540.04
790,2021-03-03 13:00:00,51559.5
791,2021-03-03 14:00:00,50776.36
792,2021-03-03 15:00:00,50767.36
793,2021-03-03 16:00:00,51077.0
794,2021-03-03 17:00:00,51307.78
795,2021-03-03 18:00:00,51233.11
796,2021-03-04 16:00:00,49693.59
797,2021-03-04 17:00:00,48508.07
798,2021-03-04 18:00:00,47600.01
799,2021-03-04 19:00:00,48000.36
800,2021-03-04 20:00:00,48221.0
801,2021-03-04 21:00:00,47955.77
802,2021-03-04 22:00:00,48249.99
803,2021-03-04 23:00:00,48374.09
804,2021-03-05 00:00:00,46829.84
805,2021-03-05 01:00:00,46709.94
806,2021-03-05 02:00:00,47108.28
807,2021-03-05 03:00:00,47289.81
808,2021-03-05 04:00:00,46679.08
809,2021-03-05 05:00:00,47153.13
810,2021-03-05 06:00:00,47396.56
811,2021-03-05 07:00:00,47380.0
812,2021-03-05 08:00:00,46634.35
813,2021-03-05 09:00:00,47063.51
814,2021-03-05 10:00:00,47080.97
815,2021-03-05 11:00:00,47478.87
816,2021-03-05 12:00:00,47649.99
817,2021-03-05 13:00:00,48056.18
818,2021-03-05 14:00:00,48136.81
819,2021-03-05 15:00:00,47867.45
820,2021-03-05 16:00:00,47658.14
821,2021-03-05 17:00:00,48096.01
822,2021-03-05 18:00:00,48478.11
823,2021-03-05 19:00:00,49295.47
824,2021-03-05 20:00:00,49173.85
825,2021-03-05 21:00:00,49035.21
826,2021-03-06 00:00:00,48808.05
827,2021-03-06 01:00:00,48647.38
828,2021-03-06 03:00:00,48657.72
829,2021-03-06 04:00:00,48451.16
830,2021-03-06 05:00:00,48496.28
831,2021-03-06 06:00:00,48922.0
832,2021-03-06 07:00:00,48820.12
833,2021-03-06 08:00:00,48641.64
834,2021-03-06 09:00:00,48335.1
835,2021-03-07 19:00:00,50381.68
836,2021-03-07 20:00:00,50036.64
837,2021-03-07 21:00:00,50086.12
838,2021-03-07 22:00:00,50498.55
839,2021-03-07 23:00:00,50971.75
840,2021-03-08 00:00:00,51491.1
841,2021-03-08 01:00:00,51557.7
842,2021-03-08 02:00:00,50730.82
843,2021-03-08 03:00:00,50598.49
844,2021-03-08 04:00:00,50417.44
845,2021-03-08 05:00:00,50765.77
846,2021-03-08 06:00:00,50274.76
847,2021-03-08 07:00:00,49755.24
848,2021-03-08 08:00:00,49880.35
849,2021-03-08 12:00:00,50275.0
850,2021-03-08 13:00:00,50978.43
851,2021-03-08 14:00:00,50740.9
852,2021-03-08 15:00:00,51054.99
853,2021-03-08 16:00:00,50664.91
854,2021-03-08 17:00:00,50809.04
855,2021-03-08 18:00:00,50803.18
856,2021-03-08 19:00:00,51310.82
857,2021-03-08 20:00:00,51759.63
858,2021-03-08 21:00:00,51848.33
859,2021-03-08 22:00:00,51599.99
860,2021-03-08 23:00:00,52375.17
861,2021-03-09 00:00:00,52020.23
862,2021-03-09 01:00:00,53575.35
863,2021-03-09 02:00:00,53592.7
864,2021-03-09 03:00:00,53840.62
865,2021-03-09 04:00:00,53678.88
866,2021-03-09 05:00:00,54254.52
867,2021-03-09 06:00:00,53847.64
868,2021-03-09 07:00:00,53546.9
869,2021-03-09 08:00:00,54023.79
870,2021-03-09 09:00:00,54112.5
871,2021-03-09 12:00:00,53725.5
872,2021-03-09 13:00:00,54779.99
873,2021-03-09 14:00:00,54488.22
874,2021-03-09 16:00:00,54098.11
875,2021-03-09 17:00:00,53793.76
876,2021-03-09 18:00:00,53885.96
877,2021-03-09 19:00:00,54108.79
878,2021-03-09 20:00:00,54326.14
879,2021-03-09 21:00:00,54278.61
880,2021-03-09 22:00:00,54808.75
881,2021-03-09 23:00:00,54884.5
882,2021-03-10 00:00:00,55510.0
883,2021-03-10 01:00:00,54676.87
884,2021-03-10 02:00:00,53936.44
885,2021-03-10 03:00:00,53467.8
886,2021-03-10 04:00:00,53647.63
887,2021-03-10 05:00:00,53651.39
888,2021-03-10 06:00:00,53864.41
889,2021-03-10 07:00:00,54173.38
890,2021-03-10 08:00:00,54632.79
891,2021-03-10 09:00:00,55227.99
892,2021-03-10 10:00:00,54832.98
893,2021-03-10 11:00:00,54858.47
894,2021-03-10 12:00:00,55219.99
895,2021-03-10 13:00:00,56262.56
896,2021-03-10 14:00:00,56092.62
897,2021-03-10 15:00:00,56328.81
898,2021-03-10 16:00:00,57009.53
899,2021-03-10 17:00:00,56860.01
900,2021-03-10 18:00:00,56730.54
901,2021-03-10 19:00:00,56739.4
902,2021-03-10 20:00:00,56266.0
903,2021-03-10 21:00:00,56918.4
904,2021-03-10 22:00:00,56905.37
905,2021-03-10 23:00:00,55851.59
906,2021-03-11 00:00:00,55601.55
907,2021-03-11 01:00:00,55781.92
908,2021-03-11 02:00:00,56314.58
909,2021-03-11 03:00:00,55992.6
910,2021-03-11 04:00:00,55835.4
911,2021-03-11 05:00:00,55275.32
912,2021-03-11 06:00:00,55557.94
913,2021-03-11 07:00:00,55034.2
914,2021-03-11 08:00:00,54761.02
915,2021-03-11 09:00:00,54474.27
916,2021-03-11 10:00:00,55530.6
917,,
918,,
919,,
920,,
921,,
922,,
923,,
924,,
925,,
926,,
927,,
928,,
929,,
930,,
931,,
932,,
933,,
934,,
935,,
936,,
937,,
938,,
939,,
940,,
941,,
942,,
943,,
944,,
945,,
946,,
947,,
948,,
949,,
950,,
951,,
952,,
953,,
954,,
955,,
956,,
957,,
958,,
959,,
960,,
961,,
962,,
963,,
964,,
965,,
966,,
967,,
968,,
969,,
970,,
971,,
972,,
973,,
974,,
975,,
976,,
977,,
978,,
979,,
980,,
981,,
982,,
983,,
984,,
985,,
986,,
987,,
988,,
989,,
990,,
991,,
992,,
993,,
994,,
995,,
996,,
997,,
998,,
999,,
1000,,
1001,,
1002,,
1003,,
1004,,
1005,,
1006,,
1007,,
1008,,
1009,,
1010,,
1011,,
1012,,
1013,,
1014,,
1015,,
1016,,
1017,,
1018,,
1019,,
1020,,
1021,,
1022,,
1023,,
1024,,
1025,,
1026,,
