time,close,compound,sma,ema
2021-03-05 08:00:00,46634.35,-0.9985,0.0136,-0.1563
2021-03-05 09:00:00,47063.51,nan,nan,nan
2021-03-05 10:00:00,47080.97,nan,nan,nan
2021-03-05 11:00:00,47478.87,nan,nan,nan
2021-03-05 12:00:00,47649.99,nan,nan,nan
2021-03-05 13:00:00,48056.18,0.6901,0.6901,0.6901
2021-03-05 14:00:00,48136.81,-0.5574,0.0664,0.0218
2021-03-05 15:00:00,47867.45,None,0.0664,0.0218
2021-03-05 16:00:00,47658.14,None,0.0664,0.0218
2021-03-05 17:00:00,48096.01,0.2634,0.1320,0.1309
2021-03-05 18:00:00,48478.11,-0.9969,-0.1502,-0.2554
2021-03-05 19:00:00,49295.47,0.6369,0.0072,-0.0026
2021-03-05 20:00:00,49173.85,-0.0311,0.0008,-0.0097
2021-03-05 21:00:00,49035.21,0.7351,0.1057,0.1552
2021-03-05 22:00:00,49061.76,None,0.1057,0.1552
2021-03-05 23:00:00,48751.71,None,0.1057,0.1552
2021-03-06 00:00:00,48808.05,None,0.1057,0.1552
2021-03-06 01:00:00,48647.38,0.9968,0.2171,0.3923
2021-03-06 03:00:00,48657.72,-0.7096,0.1141,0.0917
